,date,demand,year,month,day,minute
5143,02/23/2019 14:05:00,1389.3428571428574,2019,2,23,5
5144,02/23/2019 14:20:00,1358.857142857143,2019,2,23,20
5145,02/23/2019 14:35:00,1384.5047619047616,2019,2,23,35
5146,02/23/2019 14:50:00,1412.6761904761904,2019,2,23,50
5147,02/23/2019 15:05:00,1389.0666666666668,2019,2,23,5
5148,02/23/2019 15:20:00,1392.4380952380955,2019,2,23,20
5149,02/23/2019 15:35:00,1407.6,2019,2,23,35
5150,02/23/2019 15:50:00,1417.6761904761904,2019,2,23,50
5151,02/23/2019 16:05:00,1425.7333333333331,2019,2,23,5
5152,02/23/2019 16:20:00,1412.7047619047619,2019,2,23,20
5153,02/23/2019 16:35:00,1396.1238095238095,2019,2,23,35
5154,02/23/2019 16:50:00,1347.4761904761906,2019,2,23,50
5155,02/23/2019 17:05:00,1369.2952380952381,2019,2,23,5
5156,02/23/2019 17:20:00,1350.9714285714285,2019,2,23,20
5157,02/23/2019 17:35:00,1337.047619047619,2019,2,23,35
5158,02/23/2019 17:50:00,1332.1809523809525,2019,2,23,50
5159,02/23/2019 18:05:00,1330.3047619047618,2019,2,23,5
5160,02/23/2019 18:20:00,1342.6666666666665,2019,2,23,20
5161,02/23/2019 18:35:00,1304.0380952380951,2019,2,23,35
5162,02/23/2019 18:50:00,1254.1904761904761,2019,2,23,50
5163,02/23/2019 19:05:00,1246.6571428571428,2019,2,23,5
5164,02/23/2019 19:20:00,1197.8380952380949,2019,2,23,20
5165,02/23/2019 19:35:00,1111.095238095238,2019,2,23,35
5166,02/23/2019 19:50:00,1073.057142857143,2019,2,23,50
5167,02/23/2019 20:05:00,1098.9523809523812,2019,2,23,5
5168,02/23/2019 20:20:00,1074.247619047619,2019,2,23,20
5169,02/23/2019 20:35:00,1020.9809523809523,2019,2,23,35
5170,02/23/2019 20:50:00,1008.809523809524,2019,2,23,50
5171,02/23/2019 21:05:00,1034.6857142857143,2019,2,23,5
5172,02/23/2019 21:20:00,1010.9619047619047,2019,2,23,20
5173,02/23/2019 21:35:00,1005.2476190476193,2019,2,23,35
5174,02/23/2019 21:50:00,948.2,2019,2,23,50
5175,02/23/2019 22:05:00,951.2666666666668,2019,2,23,5
5176,02/23/2019 22:20:00,870.8571428571428,2019,2,23,20
5177,02/23/2019 22:35:00,833.4666666666666,2019,2,23,35
5178,02/23/2019 22:50:00,759.7714285714287,2019,2,23,50
5179,02/23/2019 23:05:00,701.6095238095238,2019,2,23,5
5180,02/23/2019 23:20:00,652.5714285714288,2019,2,23,20
5181,02/23/2019 23:35:00,613.4285714285712,2019,2,23,35
5182,02/23/2019 23:50:00,555.4761904761905,2019,2,23,50
5183,02/24/2019 00:05:00,489.74285714285713,2019,2,24,5
5184,02/24/2019 00:20:00,432.4285714285714,2019,2,24,20
5185,02/24/2019 00:35:00,392.7428571428572,2019,2,24,35
5186,02/24/2019 00:50:00,358.31428571428575,2019,2,24,50
5187,02/24/2019 01:05:00,341.54285714285714,2019,2,24,5
5188,02/24/2019 01:20:00,320.96190476190475,2019,2,24,20
5189,02/24/2019 01:35:00,302.4666666666667,2019,2,24,35
5190,02/24/2019 01:50:00,286.95238095238096,2019,2,24,50
5191,02/24/2019 02:05:00,278.2,2019,2,24,5
5192,02/24/2019 02:20:00,259.847619047619,2019,2,24,20
5193,02/24/2019 02:35:00,240.3523809523809,2019,2,24,35
5194,02/24/2019 02:50:00,213.0,2019,2,24,50
5195,02/24/2019 03:05:00,204.02857142857138,2019,2,24,5
5196,02/24/2019 03:20:00,197.81904761904758,2019,2,24,20
5197,02/24/2019 03:35:00,189.63809523809525,2019,2,24,35
5198,02/24/2019 03:50:00,188.46666666666667,2019,2,24,50
5199,02/24/2019 04:05:00,178.45714285714286,2019,2,24,5
5200,02/24/2019 04:20:00,191.73333333333332,2019,2,24,20
5201,02/24/2019 04:35:00,225.27619047619046,2019,2,24,35
5202,02/24/2019 04:50:00,217.3523809523809,2019,2,24,50
5203,02/24/2019 05:05:00,239.19047619047618,2019,2,24,5
5204,02/24/2019 05:20:00,269.9428571428571,2019,2,24,20
5205,02/24/2019 05:35:00,303.0,2019,2,24,35
5206,02/24/2019 05:50:00,301.8857142857143,2019,2,24,50
5207,02/24/2019 06:05:00,345.5142857142857,2019,2,24,5
5208,02/24/2019 06:20:00,394.5142857142857,2019,2,24,20
5209,02/24/2019 06:35:00,441.9142857142857,2019,2,24,35
5210,02/24/2019 06:50:00,416.29523809523806,2019,2,24,50
5211,02/24/2019 07:05:00,420.7238095238097,2019,2,24,5
5212,02/24/2019 07:20:00,488.67619047619036,2019,2,24,20
5213,02/24/2019 07:35:00,572.1619047619048,2019,2,24,35
5214,02/24/2019 07:50:00,595.4571428571429,2019,2,24,50
5215,02/24/2019 08:05:00,638.4095238095238,2019,2,24,5
5216,02/24/2019 08:20:00,699.3333333333335,2019,2,24,20
5217,02/24/2019 08:35:00,757.0761904761905,2019,2,24,35
5218,02/24/2019 08:50:00,796.152380952381,2019,2,24,50
5219,02/24/2019 09:05:00,844.7523809523808,2019,2,24,5
5220,02/24/2019 09:20:00,955.3142857142856,2019,2,24,20
5221,02/24/2019 09:35:00,1034.3714285714286,2019,2,24,35
5222,02/24/2019 09:50:00,1068.3428571428572,2019,2,24,50
5223,02/24/2019 10:05:00,1035.2761904761903,2019,2,24,5
5224,02/24/2019 10:20:00,1135.7523809523814,2019,2,24,20
5225,02/24/2019 10:35:00,1184.9714285714285,2019,2,24,35
5226,02/24/2019 10:50:00,1236.952380952381,2019,2,24,50
5227,02/24/2019 11:05:00,1238.8095238095239,2019,2,24,5
5228,02/24/2019 11:20:00,1261.4285714285716,2019,2,24,20
5229,02/24/2019 11:35:00,1292.2952380952386,2019,2,24,35
5230,02/24/2019 11:50:00,1293.5142857142855,2019,2,24,50
5231,02/24/2019 12:05:00,1304.4190476190474,2019,2,24,5
5232,02/24/2019 12:20:00,1327.542857142857,2019,2,24,20
5233,02/24/2019 12:35:00,1314.3333333333335,2019,2,24,35
5234,02/24/2019 12:50:00,1313.5142857142855,2019,2,24,50
5235,02/24/2019 13:05:00,1314.1333333333332,2019,2,24,5
5236,02/24/2019 13:20:00,1367.3428571428572,2019,2,24,20
5237,02/24/2019 13:35:00,1371.6666666666665,2019,2,24,35
5238,02/24/2019 13:50:00,1349.6190476190475,2019,2,24,50
5239,02/24/2019 14:05:00,1377.3619047619045,2019,2,24,5
5240,02/24/2019 14:20:00,1399.847619047619,2019,2,24,20
5241,02/24/2019 14:35:00,1400.5523809523806,2019,2,24,35
5242,02/24/2019 14:50:00,1380.7714285714285,2019,2,24,50
5243,02/24/2019 15:05:00,1367.952380952381,2019,2,24,5
5244,02/24/2019 15:20:00,1395.5809523809526,2019,2,24,20
5245,02/24/2019 15:35:00,1379.990476190476,2019,2,24,35
5246,02/24/2019 15:50:00,1371.8857142857146,2019,2,24,50
5247,02/24/2019 16:05:00,1376.3714285714286,2019,2,24,5
5248,02/24/2019 16:20:00,1386.1714285714286,2019,2,24,20
5249,02/24/2019 16:35:00,1377.1714285714286,2019,2,24,35
5250,02/24/2019 16:50:00,1303.3904761904762,2019,2,24,50
5251,02/24/2019 17:05:00,1323.2285714285715,2019,2,24,5
5252,02/24/2019 17:20:00,1288.1523809523808,2019,2,24,20
5253,02/24/2019 17:35:00,1227.0190476190476,2019,2,24,35
5254,02/24/2019 17:50:00,1186.2190476190476,2019,2,24,50
5255,02/24/2019 18:05:00,1170.7619047619044,2019,2,24,5
5256,02/24/2019 18:20:00,1171.3809523809525,2019,2,24,20
5257,02/24/2019 18:35:00,1148.8761904761905,2019,2,24,35
5258,02/24/2019 18:50:00,1069.647619047619,2019,2,24,50
5259,02/24/2019 19:05:00,1072.5142857142855,2019,2,24,5
5260,02/24/2019 19:20:00,1055.3809523809523,2019,2,24,20
5261,02/24/2019 19:35:00,999.8285714285713,2019,2,24,35
5262,02/24/2019 19:50:00,975.2,2019,2,24,50
5263,02/24/2019 20:05:00,915.2095238095236,2019,2,24,5
5264,02/24/2019 20:20:00,916.6476190476193,2019,2,24,20
5265,02/24/2019 20:35:00,923.0476190476194,2019,2,24,35
5266,02/24/2019 20:50:00,851.7904761904763,2019,2,24,50
5267,02/24/2019 21:05:00,876.1714285714287,2019,2,24,5
5268,02/24/2019 21:20:00,843.4190476190477,2019,2,24,20
5269,02/24/2019 21:35:00,781.4476190476189,2019,2,24,35
5270,02/24/2019 21:50:00,707.7238095238096,2019,2,24,50
5271,02/24/2019 22:05:00,699.8380952380952,2019,2,24,5
5272,02/24/2019 22:20:00,625.3142857142857,2019,2,24,20
5273,02/24/2019 22:35:00,566.8952380952381,2019,2,24,35
5274,02/24/2019 22:50:00,486.3428571428572,2019,2,24,50
5275,02/24/2019 23:05:00,436.0,2019,2,24,5
5276,02/24/2019 23:20:00,390.91428571428565,2019,2,24,20
5277,02/24/2019 23:35:00,386.65714285714284,2019,2,24,35
5278,02/24/2019 23:50:00,357.68571428571437,2019,2,24,50
5279,02/25/2019 00:05:00,311.12380952380954,2019,2,25,5
5280,02/25/2019 00:20:00,279.1523809523809,2019,2,25,20
5281,02/25/2019 00:35:00,247.4,2019,2,25,35
5282,02/25/2019 00:50:00,217.60952380952384,2019,2,25,50
5283,02/25/2019 01:05:00,196.83809523809518,2019,2,25,5
5284,02/25/2019 01:20:00,192.7142857142857,2019,2,25,20
5285,02/25/2019 01:35:00,186.92380952380955,2019,2,25,35
5286,02/25/2019 01:50:00,184.447619047619,2019,2,25,50
5287,02/25/2019 02:05:00,185.58095238095243,2019,2,25,5
5288,02/25/2019 02:20:00,177.37142857142857,2019,2,25,20
5289,02/25/2019 02:35:00,193.10476190476192,2019,2,25,35
5290,02/25/2019 02:50:00,192.21904761904761,2019,2,25,50
5291,02/25/2019 03:05:00,196.9333333333333,2019,2,25,5
5292,02/25/2019 03:20:00,219.2190476190476,2019,2,25,20
5293,02/25/2019 03:35:00,276.1523809523809,2019,2,25,35
5294,02/25/2019 03:50:00,288.7809523809524,2019,2,25,50
5295,02/25/2019 04:05:00,320.63809523809533,2019,2,25,5
5296,02/25/2019 04:20:00,404.5238095238095,2019,2,25,20
5297,02/25/2019 04:35:00,509.904761904762,2019,2,25,35
5298,02/25/2019 04:50:00,560.3904761904762,2019,2,25,50
5299,02/25/2019 05:05:00,638.5714285714288,2019,2,25,5
5300,02/25/2019 05:20:00,804.9333333333334,2019,2,25,20
5301,02/25/2019 05:35:00,947.0952380952381,2019,2,25,35
5302,02/25/2019 05:50:00,954.7238095238097,2019,2,25,50
5303,02/25/2019 06:05:00,1049.2761904761903,2019,2,25,5
5304,02/25/2019 06:20:00,1174.6,2019,2,25,20
5305,02/25/2019 06:35:00,1297.9809523809524,2019,2,25,35
5306,02/25/2019 06:50:00,1275.8761904761907,2019,2,25,50
5307,02/25/2019 07:05:00,1322.904761904762,2019,2,25,5
5308,02/25/2019 07:20:00,1369.847619047619,2019,2,25,20
5309,02/25/2019 07:35:00,1390.3428571428574,2019,2,25,35
5310,02/25/2019 07:50:00,1321.7142857142858,2019,2,25,50
5311,02/25/2019 08:05:00,1334.4380952380952,2019,2,25,5
5312,02/25/2019 08:20:00,1315.0761904761905,2019,2,25,20
5313,02/25/2019 08:35:00,1271.904761904762,2019,2,25,35
5314,02/25/2019 08:50:00,1242.495238095238,2019,2,25,50
5315,02/25/2019 09:05:00,1199.2190476190476,2019,2,25,5
5316,02/25/2019 09:20:00,1174.9333333333334,2019,2,25,20
5317,02/25/2019 09:35:00,1196.3142857142855,2019,2,25,35
5318,02/25/2019 09:50:00,1164.4571428571428,2019,2,25,50
5319,02/25/2019 10:05:00,1160.4666666666667,2019,2,25,5
5320,02/25/2019 10:20:00,1174.0476190476188,2019,2,25,20
5321,02/25/2019 10:35:00,1154.3714285714286,2019,2,25,35
5322,02/25/2019 10:50:00,1117.7333333333333,2019,2,25,50
5323,02/25/2019 11:05:00,1124.8000000000004,2019,2,25,5
5324,02/25/2019 11:20:00,1149.095238095238,2019,2,25,20
5325,02/25/2019 11:35:00,1181.6,2019,2,25,35
5326,02/25/2019 11:50:00,1197.0857142857146,2019,2,25,50
5327,02/25/2019 12:05:00,1213.8666666666666,2019,2,25,5
5328,02/25/2019 12:20:00,1220.542857142857,2019,2,25,20
5329,02/25/2019 12:35:00,1260.952380952381,2019,2,25,35
5330,02/25/2019 12:50:00,1221.7619047619048,2019,2,25,50
5331,02/25/2019 13:05:00,1264.9238095238095,2019,2,25,5
5332,02/25/2019 13:20:00,1308.4571428571428,2019,2,25,20
5333,02/25/2019 13:35:00,1351.5619047619048,2019,2,25,35
5334,02/25/2019 13:50:00,1310.6190476190475,2019,2,25,50
5335,02/25/2019 14:05:00,1386.7619047619046,2019,2,25,5
5336,02/25/2019 14:20:00,1315.1619047619047,2019,2,25,20
5337,02/25/2019 14:35:00,1389.5047619047616,2019,2,25,35
5338,02/25/2019 14:50:00,1342.9809523809522,2019,2,25,50
5339,02/25/2019 15:05:00,1360.3714285714286,2019,2,25,5
5340,02/25/2019 15:20:00,1340.752380952381,2019,2,25,20
5341,02/25/2019 15:35:00,1361.7714285714287,2019,2,25,35
5342,02/25/2019 15:50:00,1322.0857142857146,2019,2,25,50
5343,02/25/2019 16:05:00,1350.9619047619049,2019,2,25,5
5344,02/25/2019 16:20:00,1357.990476190476,2019,2,25,20
5345,02/25/2019 16:35:00,1347.114285714286,2019,2,25,35
5346,02/25/2019 16:50:00,1317.942857142857,2019,2,25,50
5347,02/25/2019 17:05:00,1355.352380952381,2019,2,25,5
5348,02/25/2019 17:20:00,1331.542857142857,2019,2,25,20
5349,02/25/2019 17:35:00,1266.0761904761905,2019,2,25,35
5350,02/25/2019 17:50:00,1237.1714285714286,2019,2,25,50
5351,02/25/2019 18:05:00,1269.4571428571428,2019,2,25,5
5352,02/25/2019 18:20:00,1240.3523809523806,2019,2,25,20
5353,02/25/2019 18:35:00,1206.9619047619049,2019,2,25,35
5354,02/25/2019 18:50:00,1141.095238095238,2019,2,25,50
5355,02/25/2019 19:05:00,1130.0,2019,2,25,5
5356,02/25/2019 19:20:00,1221.3523809523806,2019,2,25,20
5357,02/25/2019 19:35:00,1151.8666666666668,2019,2,25,35
5358,02/25/2019 19:50:00,1074.2190476190476,2019,2,25,50
5359,02/25/2019 20:05:00,1005.1333333333334,2019,2,25,5
5360,02/25/2019 20:20:00,936.7809523809523,2019,2,25,20
5361,02/25/2019 20:35:00,902.0761904761904,2019,2,25,35
5362,02/25/2019 20:50:00,848.4380952380951,2019,2,25,50
5363,02/25/2019 21:05:00,851.3619047619047,2019,2,25,5
5364,02/25/2019 21:20:00,788.847619047619,2019,2,25,20
5365,02/25/2019 21:35:00,741.6380952380953,2019,2,25,35
5366,02/25/2019 21:50:00,658.9714285714285,2019,2,25,50
5367,02/25/2019 22:05:00,642.1142857142856,2019,2,25,5
5368,02/25/2019 22:20:00,603.3809523809524,2019,2,25,20
5369,02/25/2019 22:35:00,550.3333333333334,2019,2,25,35
5370,02/25/2019 22:50:00,469.2190476190476,2019,2,25,50
5371,02/25/2019 23:05:00,449.8571428571429,2019,2,25,5
5372,02/25/2019 23:20:00,402.97142857142876,2019,2,25,20
5373,02/25/2019 23:35:00,392.89523809523814,2019,2,25,35
5374,02/25/2019 23:50:00,351.00952380952384,2019,2,25,50
5375,02/26/2019 00:05:00,336.22857142857134,2019,2,26,5
5376,02/26/2019 00:20:00,291.0190476190476,2019,2,26,20
5377,02/26/2019 00:35:00,275.61904761904765,2019,2,26,35
5378,02/26/2019 00:50:00,235.76190476190484,2019,2,26,50
5379,02/26/2019 01:05:00,218.1238095238095,2019,2,26,5
5380,02/26/2019 01:20:00,210.86666666666667,2019,2,26,20
5381,02/26/2019 01:35:00,213.9904761904762,2019,2,26,35
5382,02/26/2019 01:50:00,195.96190476190475,2019,2,26,50
5383,02/26/2019 02:05:00,186.8761904761905,2019,2,26,5
5384,02/26/2019 02:20:00,183.96190476190483,2019,2,26,20
5385,02/26/2019 02:35:00,213.2095238095238,2019,2,26,35
5386,02/26/2019 02:50:00,213.6095238095238,2019,2,26,50
5387,02/26/2019 03:05:00,217.67619047619044,2019,2,26,5
5388,02/26/2019 03:20:00,234.27619047619046,2019,2,26,20
5389,02/26/2019 03:35:00,279.49523809523805,2019,2,26,35
5390,02/26/2019 03:50:00,290.63809523809516,2019,2,26,50
5391,02/26/2019 04:05:00,322.7619047619048,2019,2,26,5
5392,02/26/2019 04:20:00,408.8571428571429,2019,2,26,20
5393,02/26/2019 04:35:00,502.09523809523813,2019,2,26,35
5394,02/26/2019 04:50:00,545.9142857142858,2019,2,26,50
5395,02/26/2019 05:05:00,630.7904761904763,2019,2,26,5
5396,02/26/2019 05:20:00,760.5904761904762,2019,2,26,20
5397,02/26/2019 05:35:00,924.3904761904762,2019,2,26,35
5398,02/26/2019 05:50:00,947.8857142857142,2019,2,26,50
5399,02/26/2019 06:05:00,1034.7333333333333,2019,2,26,5
5400,02/26/2019 06:20:00,1159.3714285714286,2019,2,26,20
5401,02/26/2019 06:35:00,1273.9809523809524,2019,2,26,35
5402,02/26/2019 06:50:00,1259.8571428571433,2019,2,26,50
5403,02/26/2019 07:05:00,1289.1333333333332,2019,2,26,5
5404,02/26/2019 07:20:00,1352.1047619047615,2019,2,26,20
5405,02/26/2019 07:35:00,1354.4095238095238,2019,2,26,35
5406,02/26/2019 07:50:00,1284.247619047619,2019,2,26,50
5407,02/26/2019 08:05:00,1251.5904761904762,2019,2,26,5
5408,02/26/2019 08:20:00,1239.7619047619044,2019,2,26,20
5409,02/26/2019 08:35:00,1215.1809523809525,2019,2,26,35
5410,02/26/2019 08:50:00,1150.0000000000002,2019,2,26,50
5411,02/26/2019 09:05:00,1202.9714285714285,2019,2,26,5
5412,02/26/2019 09:20:00,1195.6857142857145,2019,2,26,20
5413,02/26/2019 09:35:00,1165.542857142857,2019,2,26,35
5414,02/26/2019 09:50:00,1134.8857142857146,2019,2,26,50
5415,02/26/2019 10:05:00,1130.4380952380952,2019,2,26,5
5416,02/26/2019 10:20:00,1142.6380952380953,2019,2,26,20
5417,02/26/2019 10:35:00,1129.152380952381,2019,2,26,35
5418,02/26/2019 10:50:00,1110.8666666666668,2019,2,26,50
5419,02/26/2019 11:05:00,1094.3904761904764,2019,2,26,5
5420,02/26/2019 11:20:00,1146.2190476190476,2019,2,26,20
5421,02/26/2019 11:35:00,1163.8380952380953,2019,2,26,35
5422,02/26/2019 11:50:00,1162.9238095238095,2019,2,26,50
5423,02/26/2019 12:05:00,1188.1999999999996,2019,2,26,5
5424,02/26/2019 12:20:00,1183.8190476190475,2019,2,26,20
5425,02/26/2019 12:35:00,1222.2761904761905,2019,2,26,35
5426,02/26/2019 12:50:00,1213.8476190476192,2019,2,26,50
5427,02/26/2019 13:05:00,1246.3333333333333,2019,2,26,5
5428,02/26/2019 13:20:00,1281.5523809523809,2019,2,26,20
5429,02/26/2019 13:35:00,1338.1238095238095,2019,2,26,35
5430,02/26/2019 13:50:00,1333.8285714285714,2019,2,26,50
5431,02/26/2019 14:05:00,1386.5809523809526,2019,2,26,5
5432,02/26/2019 14:20:00,1369.4190476190474,2019,2,26,20
5433,02/26/2019 14:35:00,1405.4952380952384,2019,2,26,35
5434,02/26/2019 14:50:00,1326.5047619047618,2019,2,26,50
5435,02/26/2019 15:05:00,1321.1714285714286,2019,2,26,5
5436,02/26/2019 15:20:00,1287.7333333333333,2019,2,26,20
5437,02/26/2019 15:35:00,1257.4666666666667,2019,2,26,35
5438,02/26/2019 15:50:00,1250.6190476190475,2019,2,26,50
5439,02/26/2019 16:05:00,1273.8190476190475,2019,2,26,5
5440,02/26/2019 16:20:00,1282.7333333333333,2019,2,26,20
5441,02/26/2019 16:35:00,1308.8666666666668,2019,2,26,35
5442,02/26/2019 16:50:00,1315.1714285714286,2019,2,26,50
5443,02/26/2019 17:05:00,1300.9333333333334,2019,2,26,5
5444,02/26/2019 17:20:00,1283.2190476190476,2019,2,26,20
5445,02/26/2019 17:35:00,1211.1809523809525,2019,2,26,35
5446,02/26/2019 17:50:00,1204.2571428571428,2019,2,26,50
5447,02/26/2019 18:05:00,1246.4190476190474,2019,2,26,5
5448,02/26/2019 18:20:00,1268.4285714285716,2019,2,26,20
5449,02/26/2019 18:35:00,1244.6190476190475,2019,2,26,35
5450,02/26/2019 18:50:00,1234.8190476190478,2019,2,26,50
5451,02/26/2019 19:05:00,1218.009523809524,2019,2,26,5
5452,02/26/2019 19:20:00,1174.1619047619047,2019,2,26,20
5453,02/26/2019 19:35:00,1146.9142857142858,2019,2,26,35
5454,02/26/2019 19:50:00,1107.9714285714283,2019,2,26,50
5455,02/26/2019 20:05:00,1058.1809523809522,2019,2,26,5
5456,02/26/2019 20:20:00,963.9238095238096,2019,2,26,20
5457,02/26/2019 20:35:00,928.9047619047619,2019,2,26,35
5458,02/26/2019 20:50:00,855.7428571428572,2019,2,26,50
5459,02/26/2019 21:05:00,865.8952380952381,2019,2,26,5
5460,02/26/2019 21:20:00,821.1428571428571,2019,2,26,20
5461,02/26/2019 21:35:00,785.257142857143,2019,2,26,35
5462,02/26/2019 21:50:00,720.847619047619,2019,2,26,50
5463,02/26/2019 22:05:00,676.9619047619047,2019,2,26,5
5464,02/26/2019 22:20:00,630.8285714285714,2019,2,26,20
5465,02/26/2019 22:35:00,584.7238095238097,2019,2,26,35
5466,02/26/2019 22:50:00,503.5142857142857,2019,2,26,50
5467,02/26/2019 23:05:00,446.8285714285714,2019,2,26,5
5468,02/26/2019 23:20:00,453.45714285714286,2019,2,26,20
5469,02/26/2019 23:35:00,416.4380952380954,2019,2,26,35
5470,02/26/2019 23:50:00,375.86666666666673,2019,2,26,50
5471,02/27/2019 00:05:00,333.304761904762,2019,2,27,5
5472,02/27/2019 00:20:00,298.22857142857146,2019,2,27,20
5473,02/27/2019 00:35:00,265.48571428571427,2019,2,27,35
5474,02/27/2019 00:50:00,239.10476190476192,2019,2,27,50
5475,02/27/2019 01:05:00,232.52380952380955,2019,2,27,5
5476,02/27/2019 01:20:00,210.2761904761905,2019,2,27,20
5477,02/27/2019 01:35:00,207.88571428571427,2019,2,27,35
5478,02/27/2019 01:50:00,201.52380952380955,2019,2,27,50
5479,02/27/2019 02:05:00,189.85714285714283,2019,2,27,5
5480,02/27/2019 02:20:00,196.99047619047627,2019,2,27,20
5481,02/27/2019 02:35:00,210.89523809523808,2019,2,27,35
5482,02/27/2019 02:50:00,205.7809523809524,2019,2,27,50
5483,02/27/2019 03:05:00,201.0095238095238,2019,2,27,5
5484,02/27/2019 03:20:00,236.17142857142858,2019,2,27,20
5485,02/27/2019 03:35:00,244.46666666666667,2019,2,27,35
5486,02/27/2019 03:50:00,302.8857142857143,2019,2,27,50
5487,02/27/2019 04:05:00,364.9714285714286,2019,2,27,5
5488,02/27/2019 04:20:00,428.68571428571437,2019,2,27,20
5489,02/27/2019 04:35:00,511.9523809523809,2019,2,27,35
5490,02/27/2019 04:50:00,561.6666666666667,2019,2,27,50
5491,02/27/2019 05:05:00,647.552380952381,2019,2,27,5
5492,02/27/2019 05:20:00,780.5142857142857,2019,2,27,20
5493,02/27/2019 05:35:00,912.6761904761903,2019,2,27,35
5494,02/27/2019 05:50:00,952.8,2019,2,27,50
5495,02/27/2019 06:05:00,1046.3333333333335,2019,2,27,5
5496,02/27/2019 06:20:00,1189.5904761904762,2019,2,27,20
5497,02/27/2019 06:35:00,1297.4285714285716,2019,2,27,35
5498,02/27/2019 06:50:00,1255.1619047619047,2019,2,27,50
5499,02/27/2019 07:05:00,1275.047619047619,2019,2,27,5
5500,02/27/2019 07:20:00,1312.2095238095235,2019,2,27,20
5501,02/27/2019 07:35:00,1284.752380952381,2019,2,27,35
5502,02/27/2019 07:50:00,1266.7238095238095,2019,2,27,50
5503,02/27/2019 08:05:00,1220.2761904761905,2019,2,27,5
5504,02/27/2019 08:20:00,1245.0666666666666,2019,2,27,20
5505,02/27/2019 08:35:00,1229.6,2019,2,27,35
5506,02/27/2019 08:50:00,1171.1904761904761,2019,2,27,50
5507,02/27/2019 09:05:00,1151.3904761904764,2019,2,27,5
5508,02/27/2019 09:20:00,1136.361904761905,2019,2,27,20
5509,02/27/2019 09:35:00,1140.0380952380956,2019,2,27,35
5510,02/27/2019 09:50:00,1101.9333333333334,2019,2,27,50
5511,02/27/2019 10:05:00,1116.361904761905,2019,2,27,5
5512,02/27/2019 10:20:00,1132.3333333333333,2019,2,27,20
5513,02/27/2019 10:35:00,1130.5238095238094,2019,2,27,35
5514,02/27/2019 10:50:00,1099.6666666666667,2019,2,27,50
5515,02/27/2019 11:05:00,1113.6761904761904,2019,2,27,5
5516,02/27/2019 11:20:00,1133.4761904761906,2019,2,27,20
5517,02/27/2019 11:35:00,1128.361904761905,2019,2,27,35
5518,02/27/2019 11:50:00,1144.6,2019,2,27,50
5519,02/27/2019 12:05:00,1160.7142857142858,2019,2,27,5
5520,02/27/2019 12:20:00,1181.7333333333333,2019,2,27,20
5521,02/27/2019 12:35:00,1207.7142857142858,2019,2,27,35
5522,02/27/2019 12:50:00,1197.9238095238095,2019,2,27,50
5523,02/27/2019 13:05:00,1260.6380952380953,2019,2,27,5
5524,02/27/2019 13:20:00,1286.7809523809524,2019,2,27,20
5525,02/27/2019 13:35:00,1331.3714285714286,2019,2,27,35
5526,02/27/2019 13:50:00,1285.057142857143,2019,2,27,50
5527,02/27/2019 14:05:00,1317.6571428571428,2019,2,27,5
5528,02/27/2019 14:20:00,1342.790476190476,2019,2,27,20
5529,02/27/2019 14:35:00,1294.4285714285716,2019,2,27,35
5530,02/27/2019 14:50:00,1253.4285714285716,2019,2,27,50
5531,02/27/2019 15:05:00,1221.1809523809525,2019,2,27,5
5532,02/27/2019 15:20:00,1182.8761904761905,2019,2,27,20
5533,02/27/2019 15:35:00,1212.2190476190476,2019,2,27,35
5534,02/27/2019 15:50:00,1255.8476190476192,2019,2,27,50
5535,02/27/2019 16:05:00,1286.057142857143,2019,2,27,5
5536,02/27/2019 16:20:00,1306.114285714286,2019,2,27,20
5537,02/27/2019 16:35:00,1277.9904761904766,2019,2,27,35
5538,02/27/2019 16:50:00,1297.790476190476,2019,2,27,50
5539,02/27/2019 17:05:00,1308.5904761904762,2019,2,27,5
5540,02/27/2019 17:20:00,1274.8857142857146,2019,2,27,20
5541,02/27/2019 17:35:00,1173.3809523809525,2019,2,27,35
5542,02/27/2019 17:50:00,1093.5047619047618,2019,2,27,50
5543,02/27/2019 18:05:00,1070.4190476190474,2019,2,27,5
5544,02/27/2019 18:20:00,1091.0761904761903,2019,2,27,20
5545,02/27/2019 18:35:00,1147.885714285714,2019,2,27,35
5546,02/27/2019 18:50:00,1176.857142857143,2019,2,27,50
5547,02/27/2019 19:05:00,1194.8380952380953,2019,2,27,5
5548,02/27/2019 19:20:00,1175.4285714285716,2019,2,27,20
5549,02/27/2019 19:35:00,1194.095238095238,2019,2,27,35
5550,02/27/2019 19:50:00,1170.8761904761905,2019,2,27,50
5551,02/27/2019 20:05:00,1135.9142857142854,2019,2,27,5
5552,02/27/2019 20:20:00,1040.1714285714286,2019,2,27,20
5553,02/27/2019 20:35:00,962.4857142857144,2019,2,27,35
5554,02/27/2019 20:50:00,906.3714285714284,2019,2,27,50
5555,02/27/2019 21:05:00,913.4857142857144,2019,2,27,5
5556,02/27/2019 21:20:00,878.7619047619047,2019,2,27,20
5557,02/27/2019 21:35:00,839.5333333333333,2019,2,27,35
5558,02/27/2019 21:50:00,758.6857142857143,2019,2,27,50
5559,02/27/2019 22:05:00,709.7047619047618,2019,2,27,5
5560,02/27/2019 22:20:00,649.104761904762,2019,2,27,20
5561,02/27/2019 22:35:00,628.1809523809525,2019,2,27,35
